Time,Acetate,CO2,CH4,H2,H,M_CH4_ace,M_CH4_H2
0.158227,1.874888,-1.362165,-1.362165,1.800000,2.724286,360.472366,350.000000
0.158342,1.871571,-1.361173,-1.361173,1.800000,2.722302,360.473421,350.000000
0.158458,1.868259,-1.360183,-1.360183,1.800000,2.720321,360.474474,350.000000
0.158574,1.864951,-1.359194,-1.359194,1.800000,2.718344,360.475527,350.000000
0.158690,1.861647,-1.358207,-1.358207,1.800000,2.716370,360.476579,350.000000
0.158805,1.858348,-1.357222,-1.357222,1.800000,2.714401,360.477630,350.000000
0.158921,1.855053,-1.356239,-1.356239,1.800000,2.712434,360.478681,350.000000
0.159037,1.851762,-1.355258,-1.355258,1.800000,2.710471,360.479731,350.000000
0.159153,1.848475,-1.354278,-1.354278,1.800000,2.708512,360.480780,350.000000
0.159268,1.845192,-1.353300,-1.353300,1.800000,2.706556,360.481829,350.000000
0.159384,1.841914,-1.352324,-1.352324,1.800000,2.704604,360.482877,350.000000
0.159500,1.838640,-1.351350,-1.351350,1.800000,2.702655,360.483924,350.000000
0.159616,1.835370,-1.350377,-1.350377,1.800000,2.700710,360.484970,350.000000
0.159731,1.832105,-1.349406,-1.349406,1.800000,2.698768,360.486016,350.000000
0.159847,1.828844,-1.348437,-1.348437,1.800000,2.696830,360.487061,350.000000
0.159963,1.825587,-1.347470,-1.347470,1.800000,2.694896,360.488105,350.000000
0.160079,1.822334,-1.346504,-1.346504,1.800000,2.692965,360.489149,350.000000
0.160194,1.819085,-1.345541,-1.345541,1.800000,2.691037,360.490191,350.000000
0.160310,1.815841,-1.344578,-1.344578,1.800000,2.689113,360.491234,350.000000
0.160426,1.812601,-1.343618,-1.343618,1.800000,2.687192,360.492275,350.000000
0.160542,1.809365,-1.342660,-1.342660,1.800000,2.685275,360.493315,350.000000
0.160657,1.806133,-1.341703,-1.341703,1.800000,2.683361,360.494355,350.000000
0.160773,1.802906,-1.340748,-1.340748,1.800000,2.681451,360.495394,350.000000
0.160889,1.799683,-1.339794,-1.339794,1.800000,2.679545,360.496433,350.000000
0.161005,1.796464,-1.338843,-1.338843,1.800000,2.677642,360.497470,350.000000
0.161120,1.793249,-1.337893,-1.337893,1.800000,2.675742,360.498507,350.000000
0.161236,1.790039,-1.336945,-1.336945,1.800000,2.673846,360.499543,350.000000
0.161352,1.786832,-1.335999,-1.335999,1.800000,2.671953,360.500579,350.000000
0.161468,1.783630,-1.335054,-1.335054,1.800000,2.670064,360.501613,350.000000
0.161583,1.780433,-1.334111,-1.334111,1.800000,2.668178,360.502647,350.000000
0.161699,1.777239,-1.333170,-1.333170,1.800000,2.666296,360.503680,350.000000
0.161815,1.774050,-1.332230,-1.332230,1.800000,2.664417,360.504712,350.000000
0.161931,1.770865,-1.331293,-1.331293,1.800000,2.662541,360.505744,350.000000
0.162046,1.767684,-1.330357,-1.330357,1.800000,2.660669,360.506775,350.000000
0.162162,1.764507,-1.329422,-1.329422,1.800000,2.658801,360.507805,350.000000
0.162278,1.761334,-1.328490,-1.328490,1.800000,2.656936,360.508834,350.000000
0.162394,1.758166,-1.327559,-1.327559,1.800000,2.655074,360.509863,350.000000
0.162509,1.755002,-1.326630,-1.326630,1.800000,2.653216,360.510890,350.000000
0.162625,1.751842,-1.325703,-1.325703,1.800000,2.651361,360.511917,350.000000
0.162741,1.748686,-1.324777,-1.324777,1.800000,2.649510,360.512944,350.000000
0.162857,1.745535,-1.323853,-1.323853,1.800000,2.647662,360.513969,350.000000
0.162972,1.742387,-1.322931,-1.322931,1.800000,2.645817,360.514994,350.000000
0.163088,1.739244,-1.322010,-1.322010,1.800000,2.643976,360.516017,350.000000
0.163204,1.736105,-1.321091,-1.321091,1.800000,2.642139,360.517040,350.000000
0.163320,1.732971,-1.320174,-1.320174,1.800000,2.640304,360.518063,350.000000
0.163435,1.729840,-1.319259,-1.319259,1.800000,2.638474,360.519084,350.000000
0.163551,1.726714,-1.318345,-1.318345,1.800000,2.636646,360.520105,350.000000
0.163667,1.723592,-1.317433,-1.317433,1.800000,2.634822,360.521125,350.000000
0.163783,1.720474,-1.316523,-1.316523,1.800000,2.633002,360.522144,350.000000
0.163898,1.717360,-1.315614,-1.315614,1.800000,2.631184,360.523162,350.000000
0.164014,1.714251,-1.314707,-1.314707,1.800000,2.629370,360.524180,350.000000
0.164130,1.711145,-1.313802,-1.313802,1.800000,2.627560,360.525197,350.000000
0.164246,1.708044,-1.312898,-1.312898,1.800000,2.625753,360.526212,350.000000
0.164361,1.704947,-1.311996,-1.311996,1.800000,2.623949,360.527228,350.000000
0.164477,1.701854,-1.311096,-1.311096,1.800000,2.622149,360.528242,350.000000
0.164593,1.698765,-1.310198,-1.310198,1.800000,2.620352,360.529255,350.000000
0.164709,1.695681,-1.309301,-1.309301,1.800000,2.618558,360.530268,350.000000
0.164824,1.692601,-1.308406,-1.308406,1.800000,2.616768,360.531280,350.000000
0.164940,1.689524,-1.307512,-1.307512,1.800000,2.614981,360.532291,350.000000
0.165056,1.686452,-1.306621,-1.306621,1.800000,2.613198,360.533301,350.000000
0.165172,1.683385,-1.305731,-1.305731,1.800000,2.611417,360.534311,350.000000
0.165287,1.680321,-1.304842,-1.304842,1.800000,2.609641,360.535319,350.000000
0.165403,1.677262,-1.303955,-1.303955,1.800000,2.607867,360.536327,350.000000
0.165519,1.674206,-1.303070,-1.303070,1.800000,2.606097,360.537334,350.000000
0.165635,1.671155,-1.302187,-1.302187,1.800000,2.604330,360.538340,350.000000
0.165750,1.668108,-1.301305,-1.301305,1.800000,2.602567,360.539346,350.000000
0.165866,1.665065,-1.300425,-1.300425,1.800000,2.600807,360.540350,350.000000
0.165982,1.662027,-1.299547,-1.299547,1.800000,2.599050,360.541354,350.000000
0.166098,1.658992,-1.298670,-1.298670,1.800000,2.597296,360.542357,350.000000
0.166213,1.655962,-1.297795,-1.297795,1.800000,2.595546,360.543359,350.000000
0.166329,1.652935,-1.296921,-1.296921,1.800000,2.593799,360.544360,350.000000
0.166445,1.649913,-1.296050,-1.296050,1.800000,2.592056,360.545360,350.000000
0.166561,1.646895,-1.295180,-1.295180,1.800000,2.590316,360.546360,350.000000
0.166676,1.643882,-1.294311,-1.294311,1.800000,2.588579,360.547358,350.000000
0.166792,1.640872,-1.293444,-1.293444,1.800000,2.586845,360.548356,350.000000
0.166908,1.637866,-1.292579,-1.292579,1.800000,2.585115,360.549353,350.000000
0.167024,1.634865,-1.291716,-1.291716,1.800000,2.583388,360.550349,350.000000
0.167139,1.631868,-1.290854,-1.290854,1.800000,2.581664,360.551345,350.000000
0.167255,1.628875,-1.289993,-1.289993,1.800000,2.579943,360.552339,350.000000
0.167371,1.625886,-1.289135,-1.289135,1.800000,2.578226,360.553333,350.000000
0.167487,1.622901,-1.288278,-1.288278,1.800000,2.576512,360.554325,350.000000
0.167602,1.619920,-1.287423,-1.287423,1.800000,2.574802,360.555317,350.000000
0.167718,1.616943,-1.286569,-1.286569,1.800000,2.573094,360.556308,350.000000
0.167834,1.613971,-1.285717,-1.285717,1.800000,2.571390,360.557298,350.000000
0.167950,1.611003,-1.284866,-1.284866,1.800000,2.569689,360.558288,350.000000
0.168065,1.608038,-1.284018,-1.284018,1.800000,2.567992,360.559276,350.000000
0.168181,1.605078,-1.283170,-1.283170,1.800000,2.566297,360.560263,350.000000
0.168297,1.602122,-1.282325,-1.282325,1.800000,2.564606,360.561250,350.000000
0.168413,1.599170,-1.281481,-1.281481,1.800000,2.562918,360.562236,350.000000
0.168528,1.596223,-1.280639,-1.280639,1.800000,2.561234,360.563221,350.000000
0.168644,1.593279,-1.279798,-1.279798,1.800000,2.559552,360.564205,350.000000
0.168760,1.590339,-1.278959,-1.278959,1.800000,2.557874,360.565188,350.000000
0.168876,1.587404,-1.278121,-1.278121,1.800000,2.556199,360.566171,350.000000
0.168991,1.584473,-1.277286,-1.277286,1.800000,2.554528,360.567152,350.000000
0.169107,1.581545,-1.276451,-1.276451,1.800000,2.552859,360.568133,350.000000
0.169223,1.578622,-1.275619,-1.275619,1.800000,2.551194,360.569112,350.000000
0.169339,1.575703,-1.274788,-1.274788,1.800000,2.549532,360.570091,350.000000
0.169454,1.572788,-1.273958,-1.273958,1.800000,2.547873,360.571069,350.000000
0.169570,1.569877,-1.273131,-1.273131,1.800000,2.546218,360.572046,350.000000
0.169686,1.566971,-1.272304,-1.272304,1.800000,2.544565,360.573022,350.000000
0.169801,1.564068,-1.271480,-1.271480,1.800000,2.542916,360.573997,350.000000
0.169917,1.561169,-1.270657,-1.270657,1.800000,2.541270,360.574972,350.000000
0.170033,1.558275,-1.269835,-1.269835,1.800000,2.539627,360.575945,350.000000
0.170149,1.555385,-1.269016,-1.269016,1.800000,2.537988,360.576918,350.000000
0.170264,1.552498,-1.268197,-1.268197,1.800000,2.536351,360.577890,350.000000
0.170380,1.549616,-1.267381,-1.267381,1.800000,2.534718,360.578860,350.000000
0.170496,1.546738,-1.266566,-1.266566,1.800000,2.533088,360.579830,350.000000
0.170612,1.543864,-1.265752,-1.265752,1.800000,2.531461,360.580799,350.000000
0.170727,1.540994,-1.264940,-1.264940,1.800000,2.529837,360.581767,350.000000
0.170843,1.538128,-1.264130,-1.264130,1.800000,2.528217,360.582735,350.000000
0.170959,1.535266,-1.263321,-1.263321,1.800000,2.526599,360.583701,350.000000
0.171075,1.532408,-1.262514,-1.262514,1.800000,2.524985,360.584666,350.000000
0.171190,1.529554,-1.261709,-1.261709,1.800000,2.523374,360.585631,350.000000
0.171306,1.526704,-1.260905,-1.260905,1.800000,2.521766,360.586594,350.000000
0.171422,1.523859,-1.260102,-1.260102,1.800000,2.520161,360.587557,350.000000
0.171538,1.521017,-1.259302,-1.259302,1.800000,2.518560,360.588519,350.000000
0.171653,1.518180,-1.258502,-1.258502,1.800000,2.516961,360.589479,350.000000
0.171769,1.515346,-1.257705,-1.257705,1.800000,2.515366,360.590439,350.000000
0.171885,1.512517,-1.256909,-1.256909,1.800000,2.513774,360.591398,350.000000
0.172001,1.509691,-1.256114,-1.256114,1.800000,2.512185,360.592356,350.000000
0.172116,1.506870,-1.255321,-1.255321,1.800000,2.510599,360.593313,350.000000
0.172232,1.504053,-1.254530,-1.254530,1.800000,2.509016,360.594270,350.000000
0.172348,1.501240,-1.253740,-1.253740,1.800000,2.507436,360.595225,350.000000
0.172464,1.498430,-1.252951,-1.252951,1.800000,2.505859,360.596179,350.000000
0.172579,1.495625,-1.252165,-1.252165,1.800000,2.504286,360.597133,350.000000
0.172695,1.492824,-1.251379,-1.251379,1.800000,2.502716,360.598085,350.000000
0.172811,1.490027,-1.250596,-1.250596,1.800000,2.501148,360.599037,350.000000
